"source_provider","provider_dataset_id","query_term","title","authors","abstract","source_subjects","field_of_science","storage_size","candidate_score","candidate_keep","candidate_rationale","doi","paper_url","data_links","query_source"
"scientific_data","10.1038/s41597-024-03643-z","epmc_body_leaf_traits","Development of a multidecadal land reanalysis over High Mountain Asia.","Maina FZ; Xue Y; Kumar SV; Getirana A; McLarty S; Appana R; Forman B; Zaitchik B; Loomis B; Maggioni V; Zhou Y","Anthropogenic and climatic changes affect the water and energy cycles in High Mountain Asia (HMA), home to over two billion people and the largest reservoirs of freshwater outside the polar zone. Despite their significant importance for water management, consistent and reliable estimates of water storage and fluxes over the region are lacking because of the high uncertainties associated with the estimates of atmospheric conditions and human management. Here, we relied on multivariate data assimilation (MVDA) to provide estimates of energy and water storage and fluxes that reflect the processes occurring in the region such as greening and irrigation-driven groundwater depletion. We developed and employed an ensemble precipitation estimate by blending different precipitation products thereby reducing the uncertainties and inconsistencies associated with precipitation in HMA. Then, we assimilated five variables that capture the changes in hydrology in response to climate change and anthropogenic activities. Overall, our results have shown that MVDA has allowed a better representation of the land surface processes including greening and irrigation-driven groundwater depletion in HMA.",,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-024-03643-z","https://doi.org/10.1038/s41597-024-03643-z",,"europepmc"
"scientific_data","10.1038/s41597-025-04539-2","epmc_body_leaf_traits","The Bushland, Texas, maize evapotranspiration, growth, and yield dataset Collection.","Evett SR; Marek GW; Colaizzi PD; Copeland KS; Ruthardt BB; Howell TA","A collection of datasets describing six years of experiments on maize (Zea mays, L.) (corn) is presented (1989, 1990, 1994, 2013, 2016, and 2018). Four weighing lysimeters were used to determine crop evapotranspiration (ET). In-soil and above ground microclimate and ET data are presented on a 15-minute interval as are weather data for all days of the year. Data analysis determined ET, precipitation, irrigation, and dew and frost accumulation on a 15-minute basis from lysimeter mass data. Soil water content data from calibrated neutron probe readings is presented on a periodic basis. Crop planting, harvest, fertilization, pest control, and other agronomic information are presented in agronomic calendars by day of year. Crop growth data are presented on a periodic basis throughout the growing season, as are final crop biomass and yield data. The data are suitable for analysis of effects of irrigation and other agronomic decisions on crop yield and water productivity in the Southern High Plains region of the USA, for model calibration and testing, and for model improvement.",,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-04539-2","https://doi.org/10.1038/s41597-025-04539-2",,"europepmc"
"scientific_data","10.1038/s41597-025-05901-0","epmc_body_leaf_traits","Consistent global dataset on biodiversity intactness footprint of agricultural production from 2000 to 2020.","Nguyen CT; Vačkářová D; Weinzettel J","Global biodiversity is rapidly declining, primarily due to agricultural production driven by both domestic and transboundary consumption. This study addresses the challenges posed by inconsistent spatiotemporal biodiversity data by developing a time series of biodiversity loss footprints based on Biodiversity Intactness Index (BII). Numerous land use, land cover, and auxiliary datasets were integrated to produce a consistent time series of high-resolution harmonized land use (HHLU) maps. These maps were utilized to quantify spatial BII using linear-mixed effect models. Biodiversity intactness loss (BII footprint) was subsequently attributed to specific crops and livestock commodities. This study provides comprehensive global datasets, including HHLU and BII maps, and synthesized BII footprints across 14 biomes, 193 countries and territories, 154 crop items, and 9 livestock categories from 2000 to 2020. These datasets facilitate spatiotemporal analyses to identify trends and patterns in global biodiversity integrity and biodiversity footprints, thereby elucidating the ecological trade-offs embedded in international trade. These insights can encourage appropriate interventions to transform consumption patterns and supply chains toward the effective conservation of global biodiversity.",,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05901-0","https://doi.org/10.1038/s41597-025-05901-0",,"europepmc"
"scientific_data","10.1038/s41597-025-04657-x","epmc_body_leaf_traits","A unified ensemble soil moisture dataset across the continental United States.","Li L; Lin X; Fang Y; Hou ZJ; Leung LR; Wang Y; Mao J; Xu Y; Massoud E; Shi M","A unified ensemble soil moisture (SM) package has been developed over the Continental United States (CONUS). The data package includes 19 products from land surface models, remote sensing, reanalysis, and machine learning models. All datasets are unified to a 0.25-degree and monthly spatiotemporal resolution, providing a comprehensive view of surface SM dynamics. The statistical analysis of the datasets leverages the Koppen-Geiger Climate Classification to explore surface SM's spatiotemporal variabilities. The extracted SM characteristics highlight distinct patterns, with the western CONUS showing larger coefficient of variation values and the eastern CONUS exhibiting higher SM values. Remote sensing datasets tend to be drier, while reanalysis products present wetter conditions. In-situ SM observations serve as the basis for wavelet power spectrum analyses to explain discrepancies in temporal scales across datasets facilitating daily SM records. This study provides a comprehensive soil moisture data package and an analysis framework that can be used for Earth system model evaluations and uncertainty quantification, quantifying drought impacts and land-atmosphere interactions and making recommendations for drought response planning.",,,,-3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=1","10.1038/s41597-025-04657-x","https://doi.org/10.1038/s41597-025-04657-x",,"europepmc"
"scientific_data","10.1038/s41597-025-04729-y","epmc_body_leaf_traits","A global urban tree leaf area index dataset for urban climate modeling.","Dong W; Yuan H; Lin W; Liu Z; Xiang J; Wei Z; Li L; Li Q; Dai Y","Urban trees are recognized for mitigating urban thermal stress, therefore incorporating their effects is crucial for urban climate research. However, due to the limitation of remote sensing, the LAI in urban areas is generally masked (e.g., MODIS), which in turn limits its application in Urban Canopy Models (UCMs). To address this gap, we developed a high-resolution (500 m) and long-time-series (2000-2022) urban tree LAI dataset derived through the Random Forest model trained with MODIS LAI data, with the help of meteorological variables and tree height datasets. The results show that our dataset has high accuracy when validated against site reference maps, with R of 0.85 and RMSE of 1.03 m<sup>2</sup>/m<sup>2</sup>. Compared to reprocessed MODIS LAI, our modeled LAI exhibits an RMSE ranging from 0.36 to 0.64 m<sup>2</sup>/m<sup>2</sup> and an R ranging from 0.89 to 0.97 globally. This dataset provides a reasonable representation of urban tree LAI in terms of magnitude and seasonal changes, thereby potentially enhancing its applications in UCMs and urban climate studies.",,,,-3,FALSE,"plant_hits=3; trait_hits=1; measurement_hits=0; exclude_hits=2","10.1038/s41597-025-04729-y","https://doi.org/10.1038/s41597-025-04729-y",,"europepmc"
"scientific_data","10.1038/s41597-025-04546-3","epmc_body_leaf_traits","SeasFire cube - a multivariate dataset for global wildfire modeling.","Karasante I; Alonso L; Prapas I; Ahuja A; Carvalhais N; Papoutsis I","Frequent, large-scale wildfires threaten ecosystems and human livelihoods globally. To effectively quantify and attribute the antecedent conditions for wildfires, a thorough understanding of Earth system dynamics is imperative. In response, we introduce the SeasFire datacube, a meticulously curated spatiotemporal dataset tailored for global sub-seasonal to seasonal wildfire modeling via Earth observation. The SeasFire datacube consists of 59 variables including climate, vegetation, oceanic indices, and human factors. It offers 8-day temporal resolution, 0.25° spatial resolution, and covers the period from 2001 to 2021. We showcase the versatility of SeasFire for exploring the variability and seasonality of wildfire drivers, modeling causal links between ocean-climate teleconnections and wildfires, and predicting sub-seasonal wildfire patterns across multiple timescales with a Deep Learning model. We have publicly released the SeasFire datacube and appeal to Earth system scientists and Machine Learning practitioners to use it for an improved understanding and anticipation of wildfires.",,,,-5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-025-04546-3","https://doi.org/10.1038/s41597-025-04546-3",,"europepmc"
"scientific_data","10.1038/s41597-024-03650-0","epmc_body_leaf_traits","A reduced-scale canyon street to study tree climate benefits: summer 2020 data with well-watered apple trees.","Herpin S; Mballo S; Manteau M; Lemesle D; Boukouya A; Dubuc B; Ledroit L; Cannavo P; Demotes-Mainard S; Bournet PE","An outdoor reduced-scale canyon street was set-up in Angers, France, to study the impact of well-watered trees on urban microclimate and human comfort, with an integrated approach of the soil-plant-atmosphere continuum. Data were acquired during 26 days in summer 2020. The street is oriented north-south, with an aspect ratio of 1. It is organized in three zones: two zones with a central alignment of 5 ornamental apple trees, and one zone without trees. The water inputs are controlled through a drip-irrigation system. Each zone is instrumented to characterise the local microclimate and energy fluxes, the soil water status, and tree leaf temperature. To allow a better understanding of the physical mechanisms at stake in tree services, tree transpiration as well as crown light interception are also quantified, and the trees are characterised in terms of leaf area and crown dimensions. The data can benefit to researchers in urban meteorology and environmental physics. It can also provide reference data to run and evaluate microclimate models, especially regarding plant-atmosphere interactions.",,,,8,FALSE,"plant_hits=4; trait_hits=1; measurement_hits=0; exclude_hits=1","10.1038/s41597-024-03650-0","https://doi.org/10.1038/s41597-024-03650-0",,"europepmc"
"scientific_data","10.1038/s41597-024-04086-2","epmc_body_leaf_traits","The High-resolution Urban Meteorology for Impacts Dataset (HUMID) daily for the Conterminous United States.","Newman AJ; Kalb C; Chakraborty TC; Fitch A; Darrow LA; Warren JL; Strickland MJ; Holmes HA; Monaghan AJ; Chang HH","Many current gridded surface meteorological datasets are inadequate for quantifying near-surface spatiotemporal variability because they do not fully represent the impacts of land surface heterogeneity. Of note, explicit representation of the spatial structure and magnitude of local urban warming are usually lacking. Here we enhance the representation of spatial meteorological variability over urban areas in the conterminous United States (CONUS) by employing the High-Resolution Land Data Assimilation System (HRLDAS), which accounts for the fine-scale impacts of spatiotemporally varying land surfaces on weather. We also synthesize in situ meteorological data including local mesonets to create a 1 km grid spacing model-observation fusion product spanning 1981-2018 over the CONUS at daily temporal resolution. Daily maximum, minimum, and mean values for a variety of temperature estimates, humidity, and surface energy budget terms, among others, are included. This High-resolution Urban Meteorology for Impacts Dataset (HUMID) will be useful for studies examining spatial variability of near surface meteorology and the impacts of urban heat islands across many disciplines including epidemiology, ecology, and climatology.",,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-04086-2","https://doi.org/10.1038/s41597-024-04086-2",,"europepmc"
"scientific_data","10.1038/s41597-025-05257-5","epmc_body_leaf_traits","An Africa-wide agricultural production database to support policy and satellite-based measurement systems.","Geyman EC; Ferris A; Sahajpal R; Anderson W; Lee D; Hausmann N","Agriculture remains a backbone of the African economy, contributing up to 70% of household income in rural areas. Yet crop yields across Africa are rising at a slower rate than the global average. Currently, strategies to improve agricultural productivity are limited by the availability of granular, accurate, and spatially-extensive data. These disaggregated statistics are required to understand how crop yields respond to climate variability, climate extremes, and agronomic practices. Here, we present GROW-Africa, a database that includes n = 535,844 georeferenced observations of crop yields across Africa focusing on 25 key crops including maize, sorghum, cassava, groundnuts, cowpeas, rice, yams, and millet. The database assimilates observations from a range of spatial scales, from regional government statistics, to household farmer surveys, to plot-level crop cuts. We use co-located observations to identify sources of bias and error in these varied data types. Finally, we demonstrate how the GROW-Africa database can be used to train remote sensing algorithms to produce continuous maps of crop yields across Africa.",,,,1,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=3; exclude_hits=1","10.1038/s41597-025-05257-5","https://doi.org/10.1038/s41597-025-05257-5",,"europepmc"
"scientific_data","10.1038/s41597-025-05001-z","epmc_body_leaf_traits","HarvestStat Africa - Harmonized Subnational Crop Statistics for Sub-Saharan Africa.","Lee D; Anderson W; Chen X; Davenport F; Shukla S; Sahajpal R; Budde M; Rowland J; Verdin J; You L; Ahouangbenon M; Davis KF; Kebede E; Ehrmann S; Justice C; Meyer C","Sub-Saharan Africa faces severe agricultural data scarcity amidst high food insecurity and a large agricultural yield gap, making crop production data crucial for understanding and enhancing food systems. To address this gap, HarvestStat Africa presents the largest compilation of open-access subnational crop statistics and time-series across Sub-Saharan Africa. Based on agricultural statistics collated by USAID's Famine Early Warning Systems Network, the subnational crop statistics are standardized and calibrated across changing administrative units to produce consistent and continuous time-series. The dataset includes 574,204 records, primarily spanning from 1980 to 2022, detailing quantity produced, harvested areas, and yields for 33 countries and 94 crop types, including key cereals in Sub-Saharan Africa such as wheat, maize, rice, sorghum, barley, millet, and fonio. This new dataset enhances our understanding of how climate variability and change influence agricultural production, supports subnational food system analysis, and aids in operational yield forecasting. As an open-source resource, it establishes a precedent for sharing subnational crop statistics to inform decision-making and modeling efforts.",,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05001-z","https://doi.org/10.1038/s41597-025-05001-z",,"europepmc"
"scientific_data","10.1038/s41597-025-04610-y","epmc_body_leaf_traits","GLEAM4: global land evaporation and soil moisture dataset at 0.1 resolution from 1980 to near present.","Miralles DG; Bonte O; Koppa A; Baez-Villanueva OM; Tronquo E; Zhong F; Beck HE; Hulsman P; Dorigo W; Verhoest NEC; Haghdoost S","Terrestrial evaporation plays a crucial role in modulating climate and water resources. Here, we present a continuous, daily dataset covering 1980-2023 with a 0.1°spatial resolution, produced using the fourth generation of the Global Land Evaporation Amsterdam Model (GLEAM). GLEAM4 embraces developments in hybrid modelling, learning evaporative stress from eddy-covariance and sapflow data. It features improved representation of key factors such as interception, atmospheric water demand, soil moisture, and plant access to groundwater. Estimates are inter-compared with existing global evaporation products and validated against in situ measurements, including data from 473 eddy-covariance sites, showing a median correlation of 0.73, root-mean-square error of 0.95 mm d<sup>-1</sup>, and Kling-Gupta efficiency of 0.49. Global land evaporation is estimated at 68.5 × 10<sup>3</sup> km<sup>3</sup> yr<sup>-1</sup>, with 62% attributed to transpiration. Beyond actual evaporation and its components (transpiration, interception loss, soil evaporation, etc.), the dataset also provides soil moisture, potential evaporation, sensible heat flux, and evaporative stress, facilitating a wide range of hydrological, climatic, and ecological studies.",,,,0,FALSE,"plant_hits=2; trait_hits=0; measurement_hits=1; exclude_hits=1","10.1038/s41597-025-04610-y","https://doi.org/10.1038/s41597-025-04610-y",,"europepmc"
"scientific_data","10.1038/s41597-024-03333-w","epmc_body_leaf_traits","Co-located ecological data for exploring top- and subsoil carbon dynamics across grassland-woodland contrasts.","Reinsch S; Lebron I; Brentegani M; Brooks M; Busi SB; Cagnarini C; Cooper D; Day J; Emmett BA; Fitos E; Goodall T; Griffiths R; Jones B; Keenan P; Keith A; Lopes-Mazzetto JM; Mason KE; Pallett D; Pereira MG; Pinder A; Robinson DA; Smart SM; Thomas A; Benham S; Vanguelova E; Cosby BJ","Soil organic carbon (SOC) is a soil health indicator and understanding dynamics changing SOC stocks will help achieving net zero goals. Here we present four datasets featuring 11,750 data points covering co-located aboveground and below-ground metrics for exploring ecosystem SOC dynamics. Five sites across England with an established land use contrast, grassland and woodland next to each other, were rigorously sampled for aboveground (n = 109), surface (n = 33 soil water release curves), topsoil, and subsoil metrics. Commonly measured soil metrics were analysed in five soil increments for 0-1 metre (n = 4550). Less commonly measured soil metrics which were assumed to change across the soil profile were measured on a subset of samples only (n = 3762). Additionally, we developed a simple method for soil organic matter fractionation using density fractionation which is part of the less common metrics. Finally, soil metrics which may impact SOC dynamics, but with less confidence as to their importance across the soil profile were only measured on topsoil (~5-15 cm = mineral soil) and subsoil (below 50 cm) samples (n = 2567).",,,,11,FALSE,"plant_hits=3; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-024-03333-w","https://doi.org/10.1038/s41597-024-03333-w",,"europepmc"
"scientific_data","10.1038/s41597-025-04481-3","epmc_body_leaf_traits","A dataset of forest regrowth in globally key deforestation regions.","Zang J; Qiu F; Zhang Y; Shang R; Liang Y","Deforestation-induced forest loss largely affects both the carbon budget and ecosystem services. Subsequent forest regrowth plays a crucial role in ecosystem restoration and carbon replenishment. However, there is an absence of comprehensive datasets explicitly delineating the forest regrowth following deforestation. Here we employed multiple remotely sensed datasets to generate the first dataset capturing forest structural regrowth, including forest height, aboveground biomass (AGB), leaf area index (LAI), and fraction of photosynthetically active radiation (FPAR), subsequent to deforestation in globally key deforestation regions at a 30 m spatial resolution. The regrowth index for each structural parameter includes regrowth ratios and rates at 5-year intervals spanning primarily from 1985 to 2020. This dataset provides a nuanced understanding of forest regrowth following deforestation across spatial, temporal, and structural scales, thereby facilitating accurate quantification of forest carbon budget and enhancing assessments of forest ecological services.",,,,15,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=0","10.1038/s41597-025-04481-3","https://doi.org/10.1038/s41597-025-04481-3",,"europepmc"
"scientific_data","10.1038/s41597-021-01104-5","epmc_body_leaf_traits","A taxonomic, genetic and ecological data resource for the vascular plants of Britain and Ireland.","Henniges MC; Powell RF; Mian S; Stace CA; Walker KJ; Gornall RJ; Christenhusz MJM; Brown MR; Twyford AD; Hollingsworth PM; Jones L; de Vere N; Antonelli A; Leitch AR; Leitch IJ","The vascular flora of Britain and Ireland is among the most extensively studied in the world, but the current knowledge base is fragmentary, with taxonomic, ecological and genetic information scattered across different resources. Here we present the first comprehensive data repository of native and alien species optimized for fast and easy online access for ecological, evolutionary and conservation analyses. The inventory is based on the most recent reference flora of Britain and Ireland, with taxon names linked to unique Kew taxon identifiers and DNA barcode data. Our data resource for 3,227 species and 26 traits includes existing and unpublished genome sizes, chromosome numbers and life strategy and life-form assessments, along with existing data on functional traits, species distribution metrics, hybrid propensity, associated biomes, realized niche description, native status and geographic origin of alien species. This resource will facilitate both fundamental and applied research and enhance our understanding of the flora's composition and temporal changes to inform conservation efforts in the face of ongoing climate change and biodiversity loss.",,,,13,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=0; exclude_hits=0","10.1038/s41597-021-01104-5","https://doi.org/10.1038/s41597-021-01104-5",,"europepmc"
"scientific_data","10.1038/s41597-024-04181-4","epmc_body_leaf_traits","EutherianCoP. An integrated biotic and climate database for conservation paleobiology based on eutherian mammals.","Mondanaro A; Girardi G; Castiglione S; Timmermann A; Zeller E; Venugopal T; Serio C; Melchionna M; Esposito A; Di Febbraro M; Raia P","We present a new database, EutherianCoP, of fossil mammals which lived globally from the Late Pleistocene to the Holocene. The database includes 13,972 fossil occurrences of 786 extant or recently extinct placental mammal species, plus 155,198 current occurrences for those of them which survived to the present. The occurrences are correlated with radiometric age information. For all species, we provide 32 different traits, inclusive of taxonomic, phenotypic, life history, biogeographic and phylogenetic information. Differently from any other compilation, the occurrences are complemented with estimates of past climatic conditions, including site-interpolated monthly and annual precipitation and temperature, leaf area index, megabiome type and net primary productivity, which are derived from transient paleo model simulations conducted with the Community Earth System Model 1.2 and the BIOME4 vegetation model. All data are further downloadable for further investigation.",,,,2,FALSE,"plant_hits=2; trait_hits=1; measurement_hits=0; exclude_hits=1","10.1038/s41597-024-04181-4","https://doi.org/10.1038/s41597-024-04181-4",,"europepmc"
"scientific_data","10.1038/s41597-025-04391-4","epmc_body_leaf_traits","HiQ-FPAR: A High-Quality and Value-added MODIS Global FPAR Product from 2000 to 2023.","Yan K; Yu X; Liu J; Wang J; Chen X; Pu J; Weiss M; Myneni RB","The Fraction of Absorbed Photosynthetically Active Radiation (FPAR) is essential for assessing vegetation's photosynthetic efficiency and ecosystem energy balance. While the MODIS FPAR product provides valuable global data, its reliability is compromised by noise, particularly under poor observation conditions like cloud cover. To solve this problem, we developed the Spatio-Temporal Information Composition Algorithm (STICA), which enhances MODIS FPAR by integrating quality control, spatio-temporal correlations, and original FPAR values, resulting in the High-Quality FPAR (HiQ-FPAR) product. HiQ-FPAR shows superior accuracy compared to MODIS FPAR and Sensor-Independent FPAR (SI-FPAR), with RMSE values of 0.130, 0.154, and 0.146, respectively, and R² values of 0.722, 0.630, and 0.717. Additionally, HiQ-FPAR exhibits smoother time series in 52.1% of global areas, compared to 44.2% for MODIS. Available on Google Earth Engine and Zenodo, the HiQ-FPAR dataset offers 500 m and 5 km resolution at an 8-day interval from 2000 to 2023, supporting a wide range of FPAR applications.",,,,5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-025-04391-4","https://doi.org/10.1038/s41597-025-04391-4",,"europepmc"
"scientific_data","10.1038/s41597-024-04018-0","epmc_body_leaf_traits","NEON-SD: A 30-m Structural Diversity Product Derived from the NEON Discrete-Return LiDAR Point Cloud.","Wang J; Choi DH; LaRue E; Atkins JW; Foster JR; Matthes JH; Fahey RT; Fei S; Hardiman BS","Structural diversity (SD) characterizes the volume and physical arrangement of biotic components in an ecosystem which control critical ecosystem functions and processes. LiDAR data provides detailed 3-D spatial position information of components and has been widely used to calculate SD. However, the intensive computation of SD metrics from extensive LiDAR datasets is time-consuming and challenging for researchers who lack access to high-performance computing resources. Moreover, a lack of understanding of LiDAR data and algorithms could lead to inconsistent SD metrics. Here, we developed a SD product using the Discrete-Return LiDAR Point Cloud from the NEON Aerial Observation Platform. This product provides SD metrics detailing height, density, openness, and complexity at a spatial resolution of 30 m, aligned to the Landsat grids, for 211 site-years for 45 Terrestrial NEON sites from 2013 to 2022. To accommodate various ecosystems with different understory heights, it includes three different cut-off heights (0.5 m, 2 m, and 5 m). This structural diversity product can enable various applications such as ecosystem productivity estimation and disturbance monitoring.",,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-04018-0","https://doi.org/10.1038/s41597-024-04018-0",,"europepmc"
"scientific_data","10.1038/s41597-024-03202-6","epmc_body_leaf_traits","Homogenized gridded dataset for drought and hydrometeorological modeling for the continental United States.","Erhardt R; Di Vittorio CA; Hepler SA; Lowman LEL; Wei W","We present a novel data set for drought in the continental US (CONUS) built to enable computationally efficient spatio-temporal statistical and probabilistic models of drought. We converted drought data obtained from the widely-used US Drought Monitor (USDM) from its native geo-referenced polygon format to a 0.5 degree regular grid. We merged known environmental drivers of drought, including those obtained from the North American Land Data Assimilation System (NLDAS-2), US Geological Survey (USGS) streamflow data, and National Oceanic and Atmospheric Administration (NOAA) teleconnections data. The resulting data set permits statistical and probabilistic modeling of drought with explicit spatial and/or temporal dependence. Such models could be used to forecast drought at short-range, seasonal to sub-seasonal, and inter-annual timescales with uncertainty, extending the reach and value of the current US Drought Outlook from the National Weather Service Climate Prediction Center. This novel data product provides the first common gridded dataset that includes critical variables used to inform hydrological and meteorological drought.",,,,-13,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/s41597-024-03202-6","https://doi.org/10.1038/s41597-024-03202-6",,"europepmc"
"scientific_data","10.1038/s41597-024-04194-z","epmc_body_leaf_traits","A time-varying index for agricultural suitability across Europe from 1500-2000.","Lehner A; Philippe D","Throughout the last centuries, European climate changed substantially, which affected the potential to plant and grow crops. These changes happened not just over time but also had a spatial dimension. Yet, despite large climatic fluctuations, quantitative historical studies typically rely on static measures for agricultural suitability due to the non-availability of time-varying indices. Relying on recent advances in paleoclimatology, we bridge this gap by constructing a spatio-temporal measure for agricultural suitability across Europe for a period of 500 years. Our gridded index has a 0.5° resolution and is available at a yearly level. It relies on a simple surface energy and water balance model, focusing only on so-called exogenous geographic and climatic features. Our index captures not just long-term trends, such as the Little Ice Age, but also short-term climatic shocks. It will empower researchers to explore the interplay between climatic fluctuations and Europe's agricultural landscape, analyze human responses at a local and regional scale, and foster a deeper understanding of the region's historical dynamics.",,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-04194-z","https://doi.org/10.1038/s41597-024-04194-z",,"europepmc"
"scientific_data","10.1038/s41597-024-03948-z","epmc_body_leaf_traits","A dataset of 0.05-degree leaf area index in China during 1983-2100 based on deep learning network.","Li H; Zhou Y; Zhao X; Zhang X; Liang S","Leaf Area Index (LAI) is a critical parameter in terrestrial ecosystems, with high spatial resolution data being extensively utilized in various research studies. However, LAI data under future scenarios are typically only available at 1° or coarser spatial resolutions. In this study, we generated a dataset of 0.05° LAI (F0.05D-LAI) from 1983-2100 in a high spatial resolution using the LAI Downscaling Network (LAIDN) model driven by inputs including air temperature, relative humidity, precipitation, and topography data. The dataset spans the historical period (1983-2014) and future scenarios (2015-2100, including SSP-126, SSP-245, SSP-370, and SSP-585) with a monthly interval. It achieves high accuracy (R² = 0.887, RMSE = 0.340) and captures fine spatial details across various climate zones and terrain types, indicating a slightly greening trend under future scenarios. F0.05D-LAI is the first high-resolution LAI dataset and reveals the potential vegetation variation under future scenarios in China, which benefits vegetation studies and model development in earth and environmental sciences across present and future periods.",,,,12,TRUE,"plant_hits=2; trait_hits=1; measurement_hits=1; exclude_hits=0","10.1038/s41597-024-03948-z","https://doi.org/10.1038/s41597-024-03948-z",,"europepmc"
"scientific_data","10.1038/s41597-024-03896-8","epmc_body_leaf_traits","A global dataset of forest regrowth following wildfires.","Zang J; Qiu F; Zhang Y","Wildfires result in forest loss or degradation and release substantial emissions into the atmosphere. Forest regrowth following these fires allows for ecosystem repair and carbon replenishment. However, there is a lack of datasets explicitly characterizing the forest regrowth after fires. Here we employed multiple remotely sensed datasets to generate the first global maps of forest structure regrowth including forest height, aboveground biomass (AGB), leaf area index (LAI), and fraction of photosynthetically active radiation (FPAR) following wildfires at a 30 m spatial resolution. The regrowth index for each structural parameter includes regrowth ratio and rate at 5-year intervals, primarily from 2000 to 2020. The dataset developed in this study provides detailed insights into the characteristics of global forest regrowth following forest fires in both spatial and temporal dimensions, contributing to the assessment of forest ecology equilibrium and the quantification of forest carbon dynamics.",,,,15,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=0","10.1038/s41597-024-03896-8","https://doi.org/10.1038/s41597-024-03896-8",,"europepmc"
"scientific_data","10.1038/s41597-024-03884-y","epmc_body_leaf_traits","European Union crop map 2022: Earth observation's 10-meter dive into Europe's crop tapestry.","Ghassemi B; Izquierdo-Verdiguier E; Verhegghen A; Yordanov M; Lemoine G; Moreno Martínez Á; De Marchi D; van der Velde M; Vuolo F; d'Andrimont R","To provide the information needed for a detailed monitoring of crop types across the European Union (EU), we present an advanced 10-metre resolution map for the EU and Ukraine with 19 crop types for 2022, updating the 2018 version. Using Earth Observation (EO) and in-situ data from Eurostat's Land Use and Coverage Area Frame Survey (LUCAS) 2022, the methodology included 134,684 LUCAS Copernicus polygons, Sentinel-1 and Sentinel-2 satellite imagery, land surface temperature and a digital elevation model. Based on this data, two classification layers were developed using a Random Forest machine learning approach: a primary map and a gap-filling map to address cloud-covered gaps. The combined maps, covering 27 EU countries, show an overall accuracy of 79.3% for seven major land cover classes and 70.6% for all 19 crop types. The trained model was used to derive the 2022 map for Ukraine, demonstrating its robustness even in regions without labelled samples for model training.",,,,-5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-024-03884-y","https://doi.org/10.1038/s41597-024-03884-y",,"europepmc"
"scientific_data","10.1038/s41597-024-03990-x","epmc_body_leaf_traits","A 30-m annual grassland dataset from 1991 to 2020 for Inner Mongolia, China.","Liu M; Qu Y; Wang J; Liao Y; Zheng G; Guo Y; Liu L","Grassland is a widely distributed land use type that provides essential resources for livestock production and serves as a crucial ecosystem component. Over the past decades, grassland has significantly degraded and shrunk due to climate change and human activities, with ongoing changes in its area. This study utilized the Google Earth Engine (GEE) and the Res-UNet++ model to analyze the phenological and spectral characteristics of grasslands in Landsat images for long-term annual monitoring. Additionally, the LandTrendr algorithm was utilized to correct long-term time series data for grasslands, yielding a map of grassland distribution in Inner Mongolia from 1991 to 2020. The results indicate that the overall spatial accuracy from 1991 to 2020 exceeded 96%, with a Kappa coefficient over 0.92, demonstrating high monitoring accuracy. In particular, the 2019 grassland monitoring area showed high consistency with data from the Third National Land Survey (TNLS), with a coefficient of determination (R^2) reaching 0.97, reflecting the high accuracy and reliability.",,,,6,FALSE,"plant_hits=2; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-03990-x","https://doi.org/10.1038/s41597-024-03990-x",,"europepmc"
